Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B6900;2024;L6900;;;;;;;;;;9,2;10,8;12,7;15,0;17,5;12,3;490;580;703;880;1100;762;62;30143;209867;Estimation directe
B6900;2024;L6900;;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;203;;
B6900;2024;L6900;;;;;;;;;Ensemble 4P+;7,6;9,4;11,0;12,6;14,5;11,0;665;800;990;1220;1499;1046;95;4826;48182;Estimation directe
B6900;2024;L6900;;;;;;;;;Maison 4P+;;;;;;;;;;;;;;489;;
B6900;2024;L6900;;;;;;;;;Appart 1P;12,4;14,5;16,9;20,0;23,5;16,7;380;445;500;566;654;513;31;5078;28568;Estimation directe
B6900;2024;L6900;;;;;;;;;Appart 2P;10,7;12,3;14,0;15,6;17,1;13,7;500;560;632;709;800;642;47;10674;66737;Estimation directe
B6900;2024;L6900;;;;;;;;;Appart 3P;9,1;10,5;11,9;13,3;14,6;11,9;600;680;787;892;1014;796;67;9362;61930;Estimation directe
B6900;2024;L6900;;;;;;;;;Appart 4P+;7,6;9,6;11,0;12,6;14,4;11,1;650;770;945;1201;1458;1021;92;4337;36733;Estimation directe
B6900;2024;L6900;;;;;;;;;Ensemble 1P;12,2;14,4;16,9;20,0;23,8;16,6;380;449;500;570;670;519;31;5088;28808;Estimation directe
B6900;2024;L6900;;;;;;;;;Ensemble 2P;10,6;12,3;14,0;15,6;17,1;13,7;500;560;630;707;800;641;47;10730;67798;Estimation directe
B6900;2024;L6900;;;;;;;;;Ensemble 3P;9,0;10,4;11,9;13,3;14,7;11,8;600;678;789;894;1017;797;68;9499;65079;Estimation directe
B6900;2024;L6900;;;;;;;;Maison;;7,3;9,0;11,1;12,6;15,3;10,8;580;750;998;1150;1417;991;92;692;15898;Estimation directe
B6900;2024;L6900;;;;;;;;Appart 1P;;12,4;14,5;16,9;20,0;23,5;16,7;380;445;500;566;654;513;31;5078;28568;Estimation directe
B6900;2024;L6900;;;;;;;;Appart 2P;;10,7;12,3;14,0;15,6;17,1;13,7;500;560;632;709;800;642;47;10674;66737;Estimation directe
B6900;2024;L6900;;;;;;;;Appart 3P;;9,1;10,5;11,9;13,3;14,6;11,9;600;680;787;892;1014;796;67;9362;61930;Estimation directe
B6900;2024;L6900;;;;;;;;Appart 4P+;;7,6;9,6;11,0;12,6;14,4;11,1;650;770;945;1201;1458;1021;92;4337;36733;Estimation directe
B6900;2024;L6900;;;;;;;;Ensemble 1P;;12,2;14,4;16,9;20,0;23,8;16,6;380;449;500;570;670;519;31;5088;28808;Estimation directe
B6900;2024;L6900;;;;;;;;Ensemble 2P;;10,6;12,3;14,0;15,6;17,1;13,7;500;560;630;707;800;641;47;10730;67798;Estimation directe
B6900;2024;L6900;;;;;;;;Ensemble 3P;;9,0;10,4;11,9;13,3;14,7;11,8;600;678;789;894;1017;797;68;9499;65079;Estimation directe
B6900;2024;L6900;;;;;;;;Ensemble 4P+;;7,6;9,4;11,0;12,6;14,5;11,0;665;800;990;1220;1499;1046;95;4826;48182;Estimation directe
B6900;2024;L6900;;;;;;;1. Moins de 1 an;;;10,1;11,8;13,8;16,0;19,0;13,3;500;598;734;913;1150;793;59;10023;;Estimation directe
B6900;2024;L6900;;;;;;;1. Moins de 1 an;;Ensemble 4P+;8,1;10,2;11,8;13,9;15,7;11,8;740;905;1093;1364;1660;1175;99;1186;;Estimation directe
B6900;2024;L6900;;;;;;;1. Moins de 1 an;;Ensemble 1P;13,1;15,4;18,2;21,0;26,2;18,0;380;450;520;600;730;540;30;2173;;Estimation directe
B6900;2024;L6900;;;;;;;1. Moins de 1 an;;Ensemble 2P;11,8;13,2;14,7;16,2;18,0;14,6;530;585;670;750;838;676;46;3738;;Estimation directe
B6900;2024;L6900;;;;;;;1. Moins de 1 an;;Ensemble 3P;9,6;11,2;12,5;14,0;15,4;12,5;642;723;820;930;1080;839;67;2926;;Estimation directe
B6900;2024;L6900;;;;;;;2. 1 an et plus;;;9,0;10,5;12,4;14,4;16,7;11,9;482;573;699;869;1089;749;63;20120;;Estimation directe
B6900;2024;L6900;;;;;;;2. 1 an et plus;;Ensemble 4P+;7,3;9,2;10,8;12,3;14,0;10,7;627;786;959;1180;1387;1007;94;3640;;Estimation directe
B6900;2024;L6900;;;;;;;2. 1 an et plus;;Ensemble 1P;11,6;13,9;16,3;19,2;22,8;15,9;378;443;495;550;635;508;32;2915;;Estimation directe
B6900;2024;L6900;;;;;;;2. 1 an et plus;;Ensemble 2P;10,5;11,9;13,6;15,1;16,7;13,3;500;554;620;693;775;627;47;6992;;Estimation directe
B6900;2024;L6900;;;;;;;2. 1 an et plus;;Ensemble 3P;8,8;10,0;11,6;13,0;14,3;11,5;590;661;768;873;1000;781;68;6573;;Estimation directe
B6900;2024;L6900;;;;;;1. Moins de 1 an;;;;10,1;11,8;13,8;16,0;19,0;13,3;500;598;734;913;1150;793;59;10023;;Estimation directe
B6900;2024;L6900;;;;;;1. Moins de 1 an;;Ensemble 1P;;13,1;15,4;18,2;21,0;26,2;18,0;380;450;520;600;730;540;30;2173;;Estimation directe
B6900;2024;L6900;;;;;;1. Moins de 1 an;;Ensemble 2P;;11,8;13,2;14,7;16,2;18,0;14,6;530;585;670;750;838;676;46;3738;;Estimation directe
B6900;2024;L6900;;;;;;1. Moins de 1 an;;Ensemble 3P;;9,6;11,2;12,5;14,0;15,4;12,5;642;723;820;930;1080;839;67;2926;;Estimation directe
B6900;2024;L6900;;;;;;1. Moins de 1 an;;Ensemble 4P+;;8,1;10,2;11,8;13,9;15,7;11,8;740;905;1093;1364;1660;1175;99;1186;;Estimation directe
B6900;2024;L6900;;;;;;2. 1 an et plus;;;;9,0;10,5;12,4;14,4;16,7;11,9;482;573;699;869;1089;749;63;20120;;Estimation directe
B6900;2024;L6900;;;;;;2. 1 an et plus;;Ensemble 1P;;11,6;13,9;16,3;19,2;22,8;15,9;378;443;495;550;635;508;32;2915;;Estimation directe
B6900;2024;L6900;;;;;;2. 1 an et plus;;Ensemble 2P;;10,5;11,9;13,6;15,1;16,7;13,3;500;554;620;693;775;627;47;6992;;Estimation directe
B6900;2024;L6900;;;;;;2. 1 an et plus;;Ensemble 3P;;8,8;10,0;11,6;13,0;14,3;11,5;590;661;768;873;1000;781;68;6573;;Estimation directe
B6900;2024;L6900;;;;;;2. 1 an et plus;;Ensemble 4P+;;7,3;9,2;10,8;12,3;14,0;10,7;627;786;959;1180;1387;1007;94;3640;;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;;;;8,8;10,6;12,9;15,5;18,6;12,3;470;551;693;900;1155;766;62;9723;38599;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;;;Ensemble 4P+;6,6;8,9;11,0;12,7;14,7;10,8;627;855;1004;1265;1680;1101;101;1149;8165;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;;;Ensemble 1P;10,9;14,0;16,8;20,0;23,6;16,0;362;450;520;600;700;535;33;2366;6282;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;;;Ensemble 2P;10,0;11,8;14,0;15,8;17,7;13,6;470;548;640;740;850;648;48;3765;13646;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;;;Ensemble 3P;8,7;9,7;11,6;13,6;15,6;11,7;550;660;800;950;1150;820;70;2443;10506;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;1. Moins de 1 an;;;10,1;12,3;14,6;16,7;19,6;13,9;490;585;735;920;1200;803;58;3653;;Estimation directe
B6900;2024;L6900;;;;;1. Avant 1946;;2. 1 an et plus;;;8,5;10,0;12,3;14,8;17,5;11,8;465;541;679;893;1136;750;64;6070;;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;;;;8,9;9,9;11,5;13,5;16,3;11,4;490;590;699;823;1010;732;64;4607;42119;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;7,4;9,2;10,2;11,5;13,5;10,4;600;700;850;1020;1220;904;87;1407;11112;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;;;Ensemble 1P;12,7;14,5;17,0;20,6;22,5;17,0;390;428;460;545;639;486;29;390;4961;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;;;Ensemble 2P;10,7;12,0;13,4;15,5;17,7;13,6;500;552;611;700;790;633;47;1000;11923;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;;;Ensemble 3P;8,9;9,7;11,0;12,2;13,5;11,0;508;600;700;800;886;712;65;1810;14123;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,8;10,5;12,7;14,9;18,6;12,5;530;605;715;857;1000;759;61;1159;;Estimation directe
B6900;2024;L6900;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;8,5;9,6;11,2;13,1;15,6;11,1;466;582;689;809;1014;723;65;3448;;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;;;;8,2;10,1;12,0;14,3;17,3;11,6;480;570;702;928;1110;774;67;3657;45817;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;7,1;8,8;10,3;11,8;14,2;10,4;650;779;1000;1150;1600;1030;99;866;12798;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;;;Ensemble 1P;11,8;13,6;16,6;19,3;22,5;16,4;380;448;490;569;690;532;33;706;7056;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;;;Ensemble 2P;10,4;11,7;13,1;14,7;16,8;13,2;500;550;620;710;800;639;48;1082;13195;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;;;Ensemble 3P;7,9;9,5;11,0;12,5;13,6;11,0;570;642;776;870;1000;783;71;1003;12768;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;7,8;9,8;12,5;15,3;19,3;12,0;485;582;784;1000;1371;858;71;1021;;Estimation directe
B6900;2024;L6900;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;8,4;10,1;11,8;13,6;16,4;11,4;471;562;697;870;1058;741;65;2636;;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;;;;10,5;11,7;13,2;15,0;18,0;12,9;520;610;750;934;1191;801;62;5671;34971;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;10,0;10,9;11,8;13,5;14,7;12,1;880;990;1166;1300;1470;1172;97;849;8062;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;;;Ensemble 1P;13,6;15,4;19,0;22,9;26,7;18,3;410;450;500;547;605;512;28;841;5517;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;;;Ensemble 2P;10,8;12,4;14,0;15,4;16,8;13,8;536;580;650;728;777;656;48;2121;11282;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;;;Ensemble 3P;9,4;11,4;12,5;13,4;14,4;12,1;660;726;836;920;1000;834;69;1860;10110;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;11,2;12,5;13,7;16,0;19,5;13,7;520;625;750;920;1178;806;59;2023;;Estimation directe
B6900;2024;L6900;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;10,0;11,4;12,9;14,4;16,9;12,6;511;605;750;941;1200;799;64;3648;;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;;;;10,3;11,6;13,4;14,9;16,7;12,9;506;590;705;850;980;738;57;6485;48362;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;;;Ensemble 4P+;9,4;10,1;11,2;12,6;14,5;11,4;750;825;900;1153;1375;1007;88;555;8044;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;;;Ensemble 1P;13,4;14,5;16,3;18,2;21,2;16,8;360;430;480;535;600;489;29;785;4992;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;;;Ensemble 2P;11,6;13,0;14,2;15,6;16,7;14,1;523;560;623;680;730;626;45;2762;17752;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;;;Ensemble 3P;10,3;11,3;12,4;13,8;14,6;12,5;653;720;800;892;978;812;65;2383;17573;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;1. Moins de 1 an;;;11,5;12,5;13,9;15,4;17,2;13,7;473;598;714;860;980;744;54;2167;;Estimation directe
B6900;2024;L6900;;;;;5. Après 2005;;2. 1 an et plus;;;10,1;11,2;13,2;14,8;16,4;12,7;510;590;704;840;974;736;58;4318;;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;;;;;8,8;10,6;12,9;15,5;18,6;12,3;470;551;693;900;1155;766;62;9723;38599;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;;;Ensemble 1P;;10,9;14,0;16,8;20,0;23,6;16,0;362;450;520;600;700;535;33;2366;6282;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;;;Ensemble 2P;;10,0;11,8;14,0;15,8;17,7;13,6;470;548;640;740;850;648;48;3765;13646;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;;;Ensemble 3P;;8,7;9,7;11,6;13,6;15,6;11,7;550;660;800;950;1150;820;70;2443;10506;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;;;Ensemble 4P+;;6,6;8,9;11,0;12,7;14,7;10,8;627;855;1004;1265;1680;1101;101;1149;8165;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;1. Moins de 1 an;;;;10,1;12,3;14,6;16,7;19,6;13,9;490;585;735;920;1200;803;58;3653;;Estimation directe
B6900;2024;L6900;;;;1. Avant 1946;;2. 1 an et plus;;;;8,5;10,0;12,3;14,8;17,5;11,8;465;541;679;893;1136;750;64;6070;;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;;;;;8,9;9,9;11,5;13,5;16,3;11,4;490;590;699;823;1010;732;64;4607;42119;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;;;Ensemble 1P;;12,7;14,5;17,0;20,6;22,5;17,0;390;428;460;545;639;486;29;390;4961;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;;;Ensemble 2P;;10,7;12,0;13,4;15,5;17,7;13,6;500;552;611;700;790;633;47;1000;11923;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;;;Ensemble 3P;;8,9;9,7;11,0;12,2;13,5;11,0;508;600;700;800;886;712;65;1810;14123;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;;;Ensemble 4P+;;7,4;9,2;10,2;11,5;13,5;10,4;600;700;850;1020;1220;904;87;1407;11112;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;9,8;10,5;12,7;14,9;18,6;12,5;530;605;715;857;1000;759;61;1159;;Estimation directe
B6900;2024;L6900;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;8,5;9,6;11,2;13,1;15,6;11,1;466;582;689;809;1014;723;65;3448;;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;;;;;8,2;10,1;12,0;14,3;17,3;11,6;480;570;702;928;1110;774;67;3657;45817;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;;;Ensemble 1P;;11,8;13,6;16,6;19,3;22,5;16,4;380;448;490;569;690;532;33;706;7056;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;;;Ensemble 2P;;10,4;11,7;13,1;14,7;16,8;13,2;500;550;620;710;800;639;48;1082;13195;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;;;Ensemble 3P;;7,9;9,5;11,0;12,5;13,6;11,0;570;642;776;870;1000;783;71;1003;12768;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;;;Ensemble 4P+;;7,1;8,8;10,3;11,8;14,2;10,4;650;779;1000;1150;1600;1030;99;866;12798;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;7,8;9,8;12,5;15,3;19,3;12,0;485;582;784;1000;1371;858;71;1021;;Estimation directe
B6900;2024;L6900;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;8,4;10,1;11,8;13,6;16,4;11,4;471;562;697;870;1058;741;65;2636;;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;;;;;10,5;11,7;13,2;15,0;18,0;12,9;520;610;750;934;1191;801;62;5671;34971;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;;;Ensemble 1P;;13,6;15,4;19,0;22,9;26,7;18,3;410;450;500;547;605;512;28;841;5517;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;;;Ensemble 2P;;10,8;12,4;14,0;15,4;16,8;13,8;536;580;650;728;777;656;48;2121;11282;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;;;Ensemble 3P;;9,4;11,4;12,5;13,4;14,4;12,1;660;726;836;920;1000;834;69;1860;10110;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;;;Ensemble 4P+;;10,0;10,9;11,8;13,5;14,7;12,1;880;990;1166;1300;1470;1172;97;849;8062;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;11,2;12,5;13,7;16,0;19,5;13,7;520;625;750;920;1178;806;59;2023;;Estimation directe
B6900;2024;L6900;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;10,0;11,4;12,9;14,4;16,9;12,6;511;605;750;941;1200;799;64;3648;;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;;;;;10,3;11,6;13,4;14,9;16,7;12,9;506;590;705;850;980;738;57;6485;48362;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;;;Ensemble 1P;;13,4;14,5;16,3;18,2;21,2;16,8;360;430;480;535;600;489;29;785;4992;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;;;Ensemble 2P;;11,6;13,0;14,2;15,6;16,7;14,1;523;560;623;680;730;626;45;2762;17752;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;;;Ensemble 3P;;10,3;11,3;12,4;13,8;14,6;12,5;653;720;800;892;978;812;65;2383;17573;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;;;Ensemble 4P+;;9,4;10,1;11,2;12,6;14,5;11,4;750;825;900;1153;1375;1007;88;555;8044;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;1. Moins de 1 an;;;;11,5;12,5;13,9;15,4;17,2;13,7;473;598;714;860;980;744;54;2167;;Estimation directe
B6900;2024;L6900;;;;5. Après 2005;;2. 1 an et plus;;;;10,1;11,2;13,2;14,8;16,4;12,7;510;590;704;840;974;736;58;4318;;Estimation directe
B6900;2024;L6900;;;Maison;;;;;;;7,3;9,0;11,1;12,6;15,3;10,8;580;750;998;1150;1417;991;92;692;15898;Estimation directe
B6900;2024;L6900;;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;203;;
B6900;2024;L6900;;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;489;;
B6900;2024;L6900;;;Maison;;;;;Maison;;7,3;9,0;11,1;12,6;15,3;10,8;580;750;998;1150;1417;991;92;692;15898;Estimation directe
B6900;2024;L6900;;;Maison;;;;1. Moins de 1 an;;;7,3;10,5;12,9;15,8;28,6;12,2;750;1000;1118;1242;1600;1150;94;198;;Estimation directe
B6900;2024;L6900;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;58;;
B6900;2024;L6900;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;140;;
B6900;2024;L6900;;;Maison;;;;2. 1 an et plus;;;6,8;8,9;10,7;12,2;14,0;10,4;520;640;950;1110;1301;942;91;494;;Estimation directe
B6900;2024;L6900;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;145;;
B6900;2024;L6900;;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;349;;
B6900;2024;L6900;;;Maison;;;1. Moins de 1 an;;;;7,3;10,5;12,9;15,8;28,6;12,2;750;1000;1118;1242;1600;1150;94;198;;Estimation directe
B6900;2024;L6900;;;Maison;;;1. Moins de 1 an;;Maison;;7,3;10,5;12,9;15,8;28,6;12,2;750;1000;1118;1242;1600;1150;94;198;;Estimation directe
B6900;2024;L6900;;;Maison;;;2. 1 an et plus;;;;6,8;8,9;10,7;12,2;14,0;10,4;520;640;950;1110;1301;942;91;494;;Estimation directe
B6900;2024;L6900;;;Maison;;;2. 1 an et plus;;Maison;;6,8;8,9;10,7;12,2;14,0;10,4;520;640;950;1110;1301;942;91;494;;Estimation directe
B6900;2024;L6900;;;Maison;;1. Avant 1946;;;;;7,9;8,9;9,8;12,5;15,8;10,5;490;627;855;1004;1173;858;81;285;3251;Estimation directe
B6900;2024;L6900;;;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;132;;
B6900;2024;L6900;;;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;153;;
B6900;2024;L6900;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;10,0;10,5;13,2;15,8;20,0;13,3;750;930;1096;1200;1200;1053;79;79;;Estimation directe
B6900;2024;L6900;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;7,3;8,8;9,2;11,5;12,8;9,8;470;610;801;990;1020;804;82;206;;Estimation directe
B6900;2024;L6900;;;Maison;;2. Entre 1946-1970;;;;;6,8;6,8;9,7;12,4;14,3;9,0;838;1013;1150;1150;1393;1138;126;89;3185;Estimation directe
B6900;2024;L6900;;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;25;;Estimation directe
B6900;2024;L6900;;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;64;;
B6900;2024;L6900;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;25;;Estimation directe
B6900;2024;L6900;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;6,8;6,8;7,3;11,6;14,2;8,5;838;1019;1150;1150;1339;1112;131;64;;Estimation directe
B6900;2024;L6900;;;Maison;;3. Entre 1971-1990;;;;;7,3;10,0;11,8;15,1;28,6;11,2;950;990;1040;1191;1600;1135;101;123;3423;Estimation directe
B6900;2024;L6900;;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;19;;Estimation directe
B6900;2024;L6900;;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;104;;
B6900;2024;L6900;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;31;;Estimation directe
B6900;2024;L6900;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;8,8;11,5;11,8;12,5;14,7;11,4;776;950;1040;1110;1317;1059;93;92;;Estimation directe
B6900;2024;L6900;;;Maison;;4. Entre 1991-2005;;;;;6,4;9,4;11,7;11,9;13,5;10,7;640;881;1200;1295;1417;1116;104;150;2711;Estimation directe
B6900;2024;L6900;;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B6900;2024;L6900;;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;133;;
B6900;2024;L6900;;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;9,4;10,4;11,9;13,4;14,5;11,8;881;1080;1250;1375;1570;1244;106;54;;Estimation directe
B6900;2024;L6900;;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;6,4;6,4;11,7;11,8;12,8;10,4;640;640;1169;1295;1417;1081;104;96;;Estimation directe
B6900;2024;L6900;;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;45;;Estimation directe
B6900;2024;L6900;;;Maison;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;10;;Estimation directe
B6900;2024;L6900;;;Maison;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;35;;Estimation directe
B6900;2024;L6900;;;Maison;;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;9;;Estimation directe
B6900;2024;L6900;;;Maison;;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;36;;Estimation directe
B6900;2024;L6900;;;Maison;1. Avant 1946;;;;;;7,9;8,9;9,8;12,5;15,8;10,5;490;627;855;1004;1173;858;81;285;3251;Estimation directe
B6900;2024;L6900;;;Maison;1. Avant 1946;;;;Maison;;7,9;8,9;9,8;12,5;15,8;10,5;490;627;855;1004;1173;858;81;285;3251;Estimation directe
B6900;2024;L6900;;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;10,0;10,5;13,2;15,8;20,0;13,3;750;930;1096;1200;1200;1053;79;79;;Estimation directe
B6900;2024;L6900;;;Maison;1. Avant 1946;;2. 1 an et plus;;;;7,3;8,8;9,2;11,5;12,8;9,8;470;610;801;990;1020;804;82;206;;Estimation directe
B6900;2024;L6900;;;Maison;2. Entre 1946-1970;;;;;;6,8;6,8;9,7;12,4;14,3;9,0;838;1013;1150;1150;1393;1138;126;89;3185;Estimation directe
B6900;2024;L6900;;;Maison;2. Entre 1946-1970;;;;Maison;;6,8;6,8;9,7;12,4;14,3;9,0;838;1013;1150;1150;1393;1138;126;89;3185;Estimation directe
B6900;2024;L6900;;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;25;;Estimation directe
B6900;2024;L6900;;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;6,8;6,8;7,3;11,6;14,2;8,5;838;1019;1150;1150;1339;1112;131;64;;Estimation directe
B6900;2024;L6900;;;Maison;3. Entre 1971-1990;;;;;;7,3;10,0;11,8;15,1;28,6;11,2;950;990;1040;1191;1600;1135;101;123;3423;Estimation directe
B6900;2024;L6900;;;Maison;3. Entre 1971-1990;;;;Maison;;7,3;10,0;11,8;15,1;28,6;11,2;950;990;1040;1191;1600;1135;101;123;3423;Estimation directe
B6900;2024;L6900;;;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;31;;Estimation directe
B6900;2024;L6900;;;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;8,8;11,5;11,8;12,5;14,7;11,4;776;950;1040;1110;1317;1059;93;92;;Estimation directe
B6900;2024;L6900;;;Maison;4. Entre 1991-2005;;;;;;6,4;9,4;11,7;11,9;13,5;10,7;640;881;1200;1295;1417;1116;104;150;2711;Estimation directe
B6900;2024;L6900;;;Maison;4. Entre 1991-2005;;;;Maison;;6,4;9,4;11,7;11,9;13,5;10,7;640;881;1200;1295;1417;1116;104;150;2711;Estimation directe
B6900;2024;L6900;;;Maison;4. Entre 1991-2005;;1. Moins de 1 an;;;;9,4;10,4;11,9;13,4;14,5;11,8;881;1080;1250;1375;1570;1244;106;54;;Estimation directe
B6900;2024;L6900;;;Maison;4. Entre 1991-2005;;2. 1 an et plus;;;;6,4;6,4;11,7;11,8;12,8;10,4;640;640;1169;1295;1417;1081;104;96;;Estimation directe
B6900;2024;L6900;;;Maison;5. Après 2005;;;;;;;;;;;;;;;;;;;45;;Estimation directe
B6900;2024;L6900;;;Maison;5. Après 2005;;;;Maison;;;;;;;;;;;;;;;45;;Estimation directe
