Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3400;2024;L3400;L3400.1.01;;;;5. Apr�s 2005;;;;Ensemble 1P;15,1;16,5;17,6;20,0;21,5;17,7;400;427;497;550;600;496;28;145;556;Estimation directe
B3400;2024;L3400;L3400.1.01;;;;5. Apr�s 2005;;;;Ensemble 2P;12,5;13,4;15,2;16,8;17,8;14,8;553;610;660;711;773;664;45;522;1966;Estimation directe
B3400;2024;L3400;L3400.1.01;;;;5. Apr�s 2005;;;;Ensemble 3P;10,2;11,9;13,7;14,9;15,9;13,3;693;800;870;1005;1090;892;67;347;1539;Estimation directe
B3400;2024;L3400;L3400.1.01;;;;5. Apr�s 2005;;1. Moins de 1 an;;;11,4;12,6;14,5;15,7;16,8;13,9;535;649;800;1015;1158;828;59;307;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;;5. Apr�s 2005;;2. 1 an et plus;;;9,5;12,5;14,2;16,5;18,5;13,4;490;620;711;870;1149;784;59;770;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;;;;;10,5;12,9;15,5;18,7;22,0;14,1;430;493;606;750;1000;668;47;1166;3816;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;;;Ensemble 4P+;;8,9;10,4;12,3;15,0;16,4;12,3;750;980;1150;1200;1300;1124;91;90;690;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;;;Ensemble 1P;;14,4;15,8;20,2;22,7;25,0;18,5;393;430;469;514;570;474;26;581;1005;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;;;Ensemble 2P;;12,1;14,1;15,9;17,7;19,0;15,4;490;534;607;677;730;607;39;336;1324;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;;;Ensemble 3P;;7,8;10,5;12,6;14,1;16,0;11,7;528;672;740;848;932;750;64;159;798;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;1. Moins de 1 an;;;;12,5;14,1;16,4;18,9;21,6;15,5;426;500;624;720;972;657;43;363;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;1. Avant 1946;;2. 1 an et plus;;;;9,9;11,5;15,0;18,1;22,7;13,4;430;493;599;764;1118;675;50;803;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;;;;;8,3;11,1;12,5;14,4;17,7;11,9;477;580;670;825;930;706;59;222;1852;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;;32;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;;;Ensemble 1P;;14,4;14,8;16,9;20,9;22,3;16,9;398;424;477;524;650;489;29;51;360;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;;;Ensemble 2P;;10,2;11,3;13,1;15,4;19,1;13,4;490;560;586;630;800;602;45;60;470;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;;;Ensemble 3P;;6,6;9,9;12,0;12,9;14,0;10,6;600;660;710;803;900;744;70;79;541;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;9,9;12,6;13,8;16,8;22,0;13,4;412;511;690;714;870;649;48;60;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;2. Entre 1946-1970;;2. 1 an et plus;;;;7,9;10,5;11,9;14,4;16,9;11,6;490;600;670;850;930;718;62;162;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;;;;;10,7;12,8;15,5;21,0;22,2;13,9;400;430;579;800;1100;643;46;542;4655;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;28;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;;;Ensemble 1P;;15,1;18,3;21,1;22,2;22,8;19,6;384;400;428;440;485;430;22;346;1585;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;;;Ensemble 2P;;12,3;12,7;15,0;16,7;17,4;14,6;545;590;640;716;800;652;44;120;1402;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;48;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;12,8;14,6;16,7;22,2;22,2;16,3;400;400;556;755;800;588;36;166;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;3. Entre 1971-1990;;2. 1 an et plus;;;;9,4;12,6;14,3;18,8;21,5;13,1;406;440;590;820;1100;667;51;376;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;;;;;11,5;12,8;15,0;18,0;20,6;14,0;470;540;655;812;930;701;50;1024;5006;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;39;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;;;Ensemble 1P;;12,4;16,7;19,3;20,6;23,1;18,0;402;433;487;540;585;504;28;238;1214;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;;;Ensemble 2P;;13,0;14,3;16,0;17,7;19,3;15,7;531;600;654;701;760;650;41;544;2203;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;;;Ensemble 3P;;10,0;11,8;12,5;13,4;14,6;12,6;600;780;830;880;976;824;65;203;1041;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;12,4;13,4;16,4;19,2;20,8;15,1;480;540;655;780;890;676;45;266;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;4. Entre 1991-2005;;2. 1 an et plus;;;;10,0;12,5;14,5;17,4;19,9;13,5;470;576;660;830;943;715;53;758;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;;;;;10,8;12,5;14,3;16,2;17,8;13,6;521;627;745;945;1150;799;59;1077;4514;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;;;Ensemble 4P+;;7,6;9,5;12,5;13,8;14,9;11,8;750;850;1099;1380;1500;1126;95;63;453;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;;;Ensemble 1P;;15,1;16,5;17,6;20,0;21,5;17,7;400;427;497;550;600;496;28;145;556;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;;;Ensemble 2P;;12,5;13,4;15,2;16,8;17,8;14,8;553;610;660;711;773;664;45;522;1966;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;;;Ensemble 3P;;10,2;11,9;13,7;14,9;15,9;13,3;693;800;870;1005;1090;892;67;347;1539;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;1. Moins de 1 an;;;;11,4;12,6;14,5;15,7;16,8;13,9;535;649;800;1015;1158;828;59;307;;Estimation directe
B3400;2024;L3400;L3400.1.01;;;5. Apr�s 2005;;2. 1 an et plus;;;;9,5;12,5;14,2;16,5;18,5;13,4;490;620;711;870;1149;784;59;770;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;;;;;;;;;;;;;;;;;38;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;29;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;;Maison 1-3P;;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;;Maison 4P+;;;;;;;;;;;;;;;29;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;32;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;26;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;1. Moins de 1 an;;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;2. 1 an et plus;;;;;;;;;;;;;;;;;32;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;;26;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;1. Avant 1946;;;;;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;2;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;10;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;90;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;5. Apr�s 2005;;;;;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;5. Apr�s 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;43;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;5. Apr�s 2005;;;;Maison 4P+;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;5. Apr�s 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;1. Avant 1946;;;;;;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;2;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;10;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;;2;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;;90;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;9;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;3;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;;6;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;8;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;5. Apr�s 2005;;;;;;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;5. Apr�s 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;;43;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;5. Apr�s 2005;;;;Maison 4P+;;;;;;;;;;;;;;;5;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;5. Apr�s 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;1;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Maison;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;4;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;;;10,8;12,7;14,9;17,7;21,0;13,9;433;517;652;800;990;694;50;3993;18659;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;;Appart 1P;14,4;16,6;19,5;21,7;23,4;18,3;394;417;462;517;570;476;26;1361;4704;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;;Appart 2P;12,5;13,6;15,5;17,1;18,8;15,1;500;580;639;701;763;640;42;1581;7292;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;;Appart 3P;10,0;11,6;12,8;14,3;15,3;12,7;640;738;830;930;1024;840;66;828;4632;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;;Appart 4P+;7,6;9,4;11,4;13,0;15,7;11,0;700;825;1020;1200;1500;1063;96;223;2031;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;Appart 1P;;14,4;16,6;19,5;21,7;23,4;18,3;394;417;462;517;570;476;26;1361;4704;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;Appart 2P;;12,5;13,6;15,5;17,1;18,8;15,1;500;580;639;701;763;640;42;1581;7292;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;Appart 3P;;10,0;11,6;12,8;14,3;15,3;12,7;640;738;830;930;1024;840;66;828;4632;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;;Appart 4P+;;7,6;9,4;11,4;13,0;15,7;11,0;700;825;1020;1200;1500;1063;96;223;2031;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;1. Moins de 1 an;;;11,9;13,4;15,5;18,2;21,2;14,8;433;531;655;800;1020;698;47;1156;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 1P;15,1;17,1;19,7;21,9;22,8;18,8;396;414;467;538;570;476;25;463;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 2P;13,2;14,4;16,0;17,2;18,9;15,7;510;580;649;720;760;647;41;423;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 3P;11,2;11,9;13,2;14,3;15,0;13,2;690;758;830;976;1090;861;65;228;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;42;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;2. 1 an et plus;;;10,0;12,2;14,5;17,4;20,8;13,4;433;510;650;800;980;692;52;2837;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;2. 1 an et plus;;Appart 1P;14,3;16,1;19,4;21,6;23,6;18,1;392;422;460;503;570;476;26;898;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;2. 1 an et plus;;Appart 2P;11,8;13,2;15,1;17,1;18,8;14,8;500;580;635;700;769;636;43;1158;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;2. 1 an et plus;;Appart 3P;9,1;10,8;12,7;14,2;15,4;12,3;620;720;828;913;1000;824;67;600;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;;2. 1 an et plus;;Appart 4P+;7,1;8,8;10,8;12,3;14,8;10,5;700;800;980;1200;1456;1024;98;181;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;1. Moins de 1 an;;;;11,9;13,4;15,5;18,2;21,2;14,8;433;531;655;800;1020;698;47;1156;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;1. Moins de 1 an;;Appart 1P;;15,1;17,1;19,7;21,9;22,8;18,8;396;414;467;538;570;476;25;463;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;1. Moins de 1 an;;Appart 2P;;13,2;14,4;16,0;17,2;18,9;15,7;510;580;649;720;760;647;41;423;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;1. Moins de 1 an;;Appart 3P;;11,2;11,9;13,2;14,3;15,0;13,2;690;758;830;976;1090;861;65;228;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;;42;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;2. 1 an et plus;;;;10,0;12,2;14,5;17,4;20,8;13,4;433;510;650;800;980;692;52;2837;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;2. 1 an et plus;;Appart 1P;;14,3;16,1;19,4;21,6;23,6;18,1;392;422;460;503;570;476;26;898;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;2. 1 an et plus;;Appart 2P;;11,8;13,2;15,1;17,1;18,8;14,8;500;580;635;700;769;636;43;1158;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;2. 1 an et plus;;Appart 3P;;9,1;10,8;12,7;14,2;15,4;12,3;620;720;828;913;1000;824;67;600;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;;2. 1 an et plus;;Appart 4P+;;7,1;8,8;10,8;12,3;14,8;10,5;700;800;980;1200;1456;1024;98;181;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;;;;10,3;12,8;15,5;18,9;22,2;14,0;430;492;600;730;980;655;47;1158;3675;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;;;Appart 1P;14,4;15,8;20,2;22,7;25,0;18,5;393;430;469;514;570;474;26;581;1005;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;;;Appart 2P;12,1;14,1;15,9;17,7;19,0;15,4;490;534;607;677;730;607;39;336;1311;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;;;Appart 3P;7,2;10,5;12,5;13,6;15,3;11,4;513;670;725;840;911;739;65;155;750;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;;;Appart 4P+;8,8;10,0;12,0;14,8;16,4;12,0;750;980;1150;1232;1300;1107;92;86;609;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;1. Moins de 1 an;;;12,5;14,1;16,4;18,9;21,7;15,4;425;498;624;720;932;651;42;361;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;1. Avant 1946;;2. 1 an et plus;;;9,9;11,5;15,1;18,2;22,7;13,3;430;490;591;750;996;658;49;797;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;;;;10,1;11,5;12,9;14,8;19,1;12,6;460;565;659;800;900;678;54;212;1700;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;;;Appart 1P;14,4;14,8;16,9;20,9;22,3;16,9;398;424;477;524;650;489;29;51;354;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;;;Appart 2P;10,2;11,3;13,1;15,4;19,1;13,4;490;560;586;630;800;602;45;60;454;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;;;Appart 3P;9,9;10,5;12,4;12,9;14,0;11,8;600;690;758;831;900;753;64;77;494;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;24;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,9;12,4;13,1;16,8;22,1;13,4;412;510;681;701;810;628;47;59;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;2. Entre 1946-1970;;2. 1 an et plus;;;10,1;11,1;12,9;14,7;16,9;12,5;480;580;650;800;900;691;55;153;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;;;;10,3;12,8;16,0;21,0;22,2;13,9;400;430;545;735;940;611;44;536;4277;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;;;Appart 1P;15,1;18,3;21,1;22,2;22,8;19,6;384;400;428;440;485;430;22;346;1580;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;;;Appart 2P;12,3;12,7;15,0;16,7;17,4;14,6;545;590;640;716;800;652;44;120;1385;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;;;Appart 3P;;;;;;;;;;;;;;48;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;22;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;1. Moins de 1 an;;;13,0;15,1;16,7;22,2;22,2;16,6;400;400;540;741;800;572;34;165;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;3. Entre 1971-1990;;2. 1 an et plus;;;9,2;12,2;14,8;20,5;21,5;13,0;405;432;545;734;1000;629;48;371;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;;;;12,1;13,1;15,7;18,1;20,7;14,5;470;540;655;780;921;688;48;1015;4649;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;;;Appart 1P;12,4;16,7;19,3;20,6;23,1;18,0;402;433;487;540;585;504;28;238;1209;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;;;Appart 2P;13,1;14,3;16,0;17,7;19,3;15,7;531;599;654;698;760;649;41;543;2184;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;;;Appart 3P;11,7;12,4;12,8;13,7;14,8;13,0;776;800;830;904;990;865;66;201;979;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;33;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;1. Moins de 1 an;;;12,4;13,6;16,4;19,2;20,8;15,2;479;535;655;780;857;672;44;265;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;4. Entre 1991-2005;;2. 1 an et plus;;;12,1;13,0;15,0;18,1;20,6;14,1;460;541;656;800;921;698;50;750;;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;5. Apr�s 2005;;;;;10,8;12,4;14,4;16,2;17,9;13,6;516;623;737;881;1060;776;57;1072;4356;Estimation directe
B3400;2024;L3400;L3400.1.01;;Appartement;;5. Apr�s 2005;;;;Appart 1P;15,1;16,5;17,6;20,0;21,5;17,7;400;427;497;550;600;496;28;145;556;Estimation directe
