Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3800;2023;L3800;;;;;;;;Appart 1P;;11,4;13,1;15,0;17,6;21,3;14,9;320;370;420;478;530;425;29;2171;7511;Estimation directe
B3800;2023;L3800;;;;;;;;Appart 2P;;9,8;11,0;12,4;13,9;15,5;12,2;450;500;561;620;672;561;46;3923;16061;Estimation directe
B3800;2023;L3800;;;;;;;;Appart 3P;;8,5;9,6;10,7;11,8;12,9;10,6;534;600;690;776;856;694;65;3845;17541;Estimation directe
B3800;2023;L3800;;;;;;;;Appart 4P+;;7,3;8,6;9,8;11,0;12,3;9,7;598;680;800;985;1217;865;89;2466;11140;Estimation directe
B3800;2023;L3800;;;;;;;;Ensemble 1P;;11,4;13,1;15,0;17,6;21,2;14,9;320;370;420;477;530;425;29;2180;7614;Estimation directe
B3800;2023;L3800;;;;;;;;Ensemble 2P;;9,8;11,0;12,4;13,9;15,5;12,2;450;500;561;620;671;562;46;3995;16463;Estimation directe
B3800;2023;L3800;;;;;;;;Ensemble 3P;;8,4;9,5;10,7;11,8;12,9;10,6;532;600;688;776;858;693;66;3934;18443;Estimation directe
B3800;2023;L3800;;;;;;;;Ensemble 4P+;;7,2;8,6;9,9;11,2;12,7;9,8;610;706;870;1100;1400;944;96;2906;14756;Estimation directe
B3800;2023;L3800;;;;;;;1. Moins de 1 an;;;9,0;10,2;11,7;13,6;15,6;11,3;450;540;650;803;1029;706;62;3110;;Estimation directe
B3800;2023;L3800;;;;;;;1. Moins de 1 an;;Ensemble 4P+;8,1;9,2;10,4;11,8;13,2;10,4;663;765;961;1200;1454;1017;98;708;;Estimation directe
B3800;2023;L3800;;;;;;;1. Moins de 1 an;;Ensemble 1P;11,9;13,3;15,0;17,7;23,0;15,2;326;380;429;480;535;433;28;404;;Estimation directe
B3800;2023;L3800;;;;;;;1. Moins de 1 an;;Ensemble 2P;10,1;11,3;12,8;14,3;16,0;12,7;466;521;575;620;672;574;45;1086;;Estimation directe
B3800;2023;L3800;;;;;;;1. Moins de 1 an;;Ensemble 3P;8,8;9,8;10,9;12,0;13,2;10,8;555;625;700;800;879;714;66;912;;Estimation directe
B3800;2023;L3800;;;;;;;2. 1 an et plus;;;8,2;9,5;11,0;12,8;15,1;10,6;423;516;624;761;959;674;63;9905;;Estimation directe
B3800;2023;L3800;;;;;;;2. 1 an et plus;;Ensemble 4P+;7,0;8,3;9,5;11,0;12,4;9,5;590;680;830;1075;1350;909;96;2198;;Estimation directe
B3800;2023;L3800;;;;;;;2. 1 an et plus;;Ensemble 1P;11,3;12,9;14,9;17,5;20,6;14,6;318;359;418;472;526;420;29;1776;;Estimation directe
B3800;2023;L3800;;;;;;;2. 1 an et plus;;Ensemble 2P;9,6;10,8;12,2;13,5;15,2;12,0;440;498;550;619;670;555;46;2909;;Estimation directe
B3800;2023;L3800;;;;;;;2. 1 an et plus;;Ensemble 3P;8,3;9,4;10,6;11,6;12,7;10,4;528;591;678;760;850;682;65;3022;;Estimation directe
B3800;2023;L3800;;;;;;1. Moins de 1 an;;;;9,0;10,2;11,7;13,6;15,6;11,3;450;540;650;803;1029;706;62;3110;;Estimation directe
B3800;2023;L3800;;;;;;2. 1 an et plus;;;;8,2;9,5;11,0;12,8;15,1;10,6;423;516;624;761;959;674;63;9905;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;;;;8,1;9,5;11,2;13,3;15,8;10,6;406;492;600;752;996;660;63;2901;7260;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;;;Ensemble 4P+;6,3;8,0;9,5;11,3;12,4;9,2;660;752;915;1120;1445;986;108;525;1901;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;;;Ensemble 1P;10,9;12,8;14,7;17,4;21,0;14,6;320;375;420;477;547;425;29;577;939;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;;;Ensemble 2P;9,3;10,4;12,1;13,7;15,5;11,9;437;488;550;609;659;548;46;1076;2454;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;;;Ensemble 3P;7,8;9,0;10,1;11,6;13,0;10,2;500;580;675;774;874;682;67;723;1966;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;;8,6;9,8;11,6;13,8;16,2;11,0;420;509;610;775;1030;684;62;760;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;31;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;21;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 1P;12,0;13,3;14,8;17,3;22,0;15,1;330;380;430;490;560;441;29;129;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 2P;9,5;10,7;12,7;14,2;15,9;12,2;460;507;570;620;670;566;46;296;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 3P;8,7;9,5;10,5;11,9;13,8;10,6;555;623;700;830;869;714;67;177;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 4P+;7,7;8,7;10,3;11,7;12,8;9,8;745;800;1017;1120;1323;1009;103;106;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;;7,8;9,3;11,0;13,0;15,6;10,3;400;483;590;746;958;646;63;2141;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;49;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Maison 4P+;5,6;7,6;9,0;10,4;11,7;8,6;620;800;900;1109;1500;974;114;60;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 1P;10,4;12,1;14,5;17,5;20,8;14,2;318;353;413;456;537;417;29;443;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 2P;8,9;10,3;11,9;13,4;15,3;11,6;413;470;528;600;656;535;46;750;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 3P;8,1;9,0;10,0;11,3;12,7;10,1;490;550;660;750;851;666;66;501;;Estimation directe
B3800;2023;L3800;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 4P+;5,7;7,9;9,4;10,6;12,2;8,9;636;724;883;1072;1300;929;104;338;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;;;;8,2;9,5;10,8;12,4;14,7;10,5;430;516;600;710;860;644;61;4706;17750;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;7,2;8,4;9,5;10,7;12,0;9,6;569;637;737;906;1200;824;86;1157;4791;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;;;Ensemble 1P;11,4;12,6;14,7;17,0;21,8;14,7;331;370;420;461;501;421;29;771;2046;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;;;Ensemble 2P;9,6;10,5;12,0;13,4;15,3;11,9;425;485;544;600;650;543;46;1294;4677;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;;;Ensemble 3P;8,3;9,3;10,4;11,3;12,4;10,2;515;560;630;708;800;644;63;1484;6235;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,0;10,0;11,2;13,3;15,8;11,2;430;528;611;735;900;666;59;1052;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;8;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;20;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 1P;12,2;13,6;15,6;19,2;28,5;16,0;330;372;415;460;499;420;26;131;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 2P;9,8;11,0;12,3;14,4;16,2;12,4;450;500;565;602;648;555;45;325;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 3P;8,9;9,9;10,8;11,5;12,9;10,7;520;592;650;735;810;661;62;307;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 4P+;8,2;9,1;10,0;11,4;12,8;10,4;618;673;775;987;1200;886;85;261;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;7,9;9,2;10,5;12,0;13,9;10,2;430;509;600;700;841;633;62;3654;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;36;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 4P+;6,7;8,2;9,8;12,0;12,9;9,7;770;919;1090;1321;1589;1155;119;67;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 1P;10,9;12,3;14,3;16,1;19,3;14,1;330;370;420;462;508;421;30;636;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 2P;9,4;10,4;11,5;12,9;14,2;11,5;424;475;527;600;650;536;47;953;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 3P;8,2;9,1;10,3;11,1;12,1;10,1;511;551;612;700;790;634;63;1153;;Estimation directe
B3800;2023;L3800;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 4P+;7,1;8,2;9,3;10,2;11,3;9,2;539;600;689;800;965;728;79;809;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;;;;8,2;9,4;11,0;13,0;15,3;10,7;425;529;650;805;1100;709;66;1746;15239;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;7,6;8,4;9,7;11,0;12,5;9,8;635;719;881;1161;1400;961;98;481;4335;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;;;Ensemble 1P;11,8;13,3;15,0;17,0;19,9;14,8;320;373;420;468;502;419;28;342;2193;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;;;Ensemble 2P;9,9;11,1;12,4;14,0;15,6;12,3;454;501;550;603;680;562;46;476;4068;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;;;Ensemble 3P;8,4;9,3;10,2;11,3;12,3;10,3;560;600;680;758;860;696;68;447;4643;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;8,7;10,0;11,2;13,1;15,2;11,1;445;530;669;861;1200;737;67;367;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;24;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 1P;11,8;13,2;14,6;16,3;18,0;14,4;320;382;420;470;502;422;29;60;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 2P;10,6;11,3;12,7;15,0;16,2;12,8;490;520;560;628;700;578;45;110;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;8,8;9,4;10,3;11,5;12,5;10,5;555;625;690;805;900;710;67;89;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;8,0;8,5;9,9;10,6;11,0;9,7;610;700;820;1014;1195;868;90;82;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;8,1;9,3;10,9;12,8;15,4;10,5;421;525;644;780;1050;696;66;1379;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 4P+;7,8;8,7;10,4;12,0;13,7;10,2;850;950;1183;1370;1665;1187;117;74;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;11,6;13,4;15,3;17,2;21,1;15,0;320;372;420;460;497;418;28;282;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;9,7;11,0;12,2;13,4;15,4;12,1;446;500;550;600;655;554;46;359;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;8,1;9,1;10,0;11,0;12,2;10,1;564;600;665;733;830;684;68;350;;Estimation directe
B3800;2023;L3800;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;7,3;8,1;9,2;10,2;11,3;9,2;609;679;751;900;1155;829;90;301;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;;;;9,3;10,6;12,0;13,7;16,8;11,5;440;567;689;880;1218;760;66;1395;8338;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;8,0;9,3;10,7;12,3;13,8;10,5;774;900;1066;1344;1568;1124;107;321;1867;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;;;Ensemble 1P;12,8;14,7;17,7;19,8;22,9;16,7;318;350;395;480;530;415;25;238;1600;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;;;Ensemble 2P;10,8;11,7;12,7;14,1;16,1;12,8;499;550;600;634;680;590;46;437;2540;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;;;Ensemble 3P;9,2;10,1;11,1;12,4;13,1;11,1;610;680;749;815;884;755;68;399;2331;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;9,5;10,7;12,2;13,5;16,5;11,6;450;570;740;930;1200;785;67;321;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;24;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;43;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;11,4;12,0;12,6;13,5;15,3;12,8;450;550;580;630;668;581;46;103;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;9,3;10,1;11,6;12,5;12,7;11,2;645;690;764;840;893;762;68;86;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;9,6;10,0;11,0;12,4;13,3;11,3;790;888;1000;1218;1404;1050;93;59;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;9,1;10,5;11,8;13,8;16,9;11,4;403;560;669;853;1225;747;66;1074;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;7;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 4P+;7,6;9,0;11,0;12,8;13,0;10,3;900;1014;1282;1501;1650;1263;122;65;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;12,9;14,5;17,5;19,6;21,9;16,6;305;350;391;487;530;415;25;195;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;10,6;11,3;12,6;14,4;16,0;12,7;500;550;600;640;680;593;47;324;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;9,1;10,1;10,9;12,1;13,3;11,0;630;672;742;815;884;754;69;310;;Estimation directe
B3800;2023;L3800;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;8,4;9,3;10,3;11,5;12,9;10,3;700;826;931;1186;1359;993;97;173;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;;;;9,8;11,0;12,2;13,5;14,8;11,8;510;594;701;814;980;737;62;2267;8689;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;;;Ensemble 4P+;8,8;9,7;10,6;12,1;13,1;10,7;760;816;944;1170;1422;1012;95;422;1863;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;;;Ensemble 1P;11,8;12,7;13,7;15,7;16,6;13,9;296;390;472;529;573;461;33;252;835;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;;;Ensemble 2P;11,5;12,3;13,1;14,4;15,5;13,3;506;548;596;653;700;601;45;712;2724;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;;;Ensemble 3P;10,0;10,8;11,6;12,4;13,6;11,5;654;700;756;813;910;764;66;881;3267;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;;10,2;11,3;12,5;13,7;15,0;12,2;515;588;700;839;980;741;61;610;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;35;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;38;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Appart 2P;11,9;12,6;13,6;14,8;15,5;13,7;510;560;610;653;700;609;45;226;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Appart 3P;10,4;11,1;11,9;13,0;14,1;11,9;665;701;780;840;953;789;66;233;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;1. Moins de 1 an;;Appart 4P+;9,3;9,8;10,9;12,2;13,1;10,9;805;838;908;1040;1251;974;90;76;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;;9,6;10,7;11,9;13,2;14,6;11,6;503;594;703;803;981;734;63;1657;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Maison 4P+;8,9;9,9;11,4;12,5;13,5;11,1;999;1177;1250;1350;1645;1297;117;50;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Appart 1P;12,3;12,8;14,7;16,0;17,3;14,4;299;327;444;525;565;442;31;214;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Appart 2P;11,3;12,2;13,1;14,2;15,2;13,0;498;544;594;650;700;596;46;477;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Appart 3P;9,7;10,6;11,4;12,3;13,3;11,4;643;700;742;800;890;751;66;639;;Estimation directe
B3800;2023;L3800;;;;;5. Apr�s 2005;;2. 1 an et plus;;Appart 4P+;8,0;9,5;10,3;11,8;13,0;10,4;700;790;857;975;1188;906;87;261;;Estimation directe
B3800;2023;L3800;;;;1. Avant 1946;;;;;;8,1;9,5;11,2;13,3;15,8;10,6;406;492;600;752;996;660;63;2901;7260;Estimation directe
B3800;2023;L3800;;;;2. Entre 1946-1970;;;;;;8,2;9,5;10,8;12,4;14,7;10,5;430;516;600;710;860;644;61;4706;17750;Estimation directe
B3800;2023;L3800;;;;3. Entre 1971-1990;;;;;;8,2;9,4;11,0;13,0;15,3;10,7;425;529;650;805;1100;709;66;1746;15239;Estimation directe
B3800;2023;L3800;;;;4. Entre 1991-2005;;;;;;9,5;10,7;12,1;13,5;15,5;11,6;480;580;700;840;1074;748;64;3662;17027;Estimation directe
B3800;2023;L3800;;;Maison;;;;;;;7,1;8,6;10,5;12,4;13,8;10,1;572;700;1000;1316;1550;1036;103;610;5024;Estimation directe
B3800;2023;L3800;;;Maison;;;;;;Maison 1-3P;7,3;8,6;11,0;13,1;15,6;10,4;434;508;600;700;840;628;60;170;1409;Estimation directe
B3800;2023;L3800;;;Maison;;;;;;Maison 4P+;7,1;8,7;10,4;12,1;13,4;10,0;780;940;1198;1400;1650;1188;118;440;3616;Estimation directe
B3800;2023;L3800;;;Maison;;;;1. Moins de 1 an;;;7,2;8,9;10,8;13,1;14,1;10,5;580;705;1066;1400;1650;1085;104;173;;Estimation directe
B3800;2023;L3800;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;49;;Estimation directe
B3800;2023;L3800;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;7,2;9,4;10,8;13,1;13,8;10,6;898;1000;1200;1470;1699;1264;120;124;;Estimation directe
B3800;2023;L3800;;;Maison;;;;2. 1 an et plus;;;7,0;8,6;10,4;12,2;13,3;9,9;568;680;950;1266;1500;1013;102;437;;Estimation directe
B3800;2023;L3800;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;7,4;9,1;11,4;13,1;14,1;10,6;450;534;610;700;909;632;60;121;;Estimation directe
B3800;2023;L3800;;;Maison;;;;2. 1 an et plus;;Maison 4P+;6,8;8,4;10,1;11,7;12,9;9,8;770;900;1150;1352;1566;1154;118;316;;Estimation directe
B3800;2023;L3800;;;Maison;;1. Avant 1946;;;;;6,6;7,7;10,0;12,0;13,3;9,4;500;600;741;1024;1350;847;90;161;1123;Estimation directe
B3800;2023;L3800;;;Maison;;1. Avant 1946;;;;Maison 1-3P;7,1;8,5;10,5;13,0;15,0;10,1;400;500;600;680;851;618;61;80;433;Estimation directe
B3800;2023;L3800;;;Maison;;1. Avant 1946;;;;Maison 4P+;6,3;7,6;9,4;10,9;12,7;9,0;649;825;960;1248;1500;1051;116;81;690;Estimation directe
B3800;2023;L3800;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;6,6;7,7;10,3;12,5;14,9;9,7;434;584;700;1132;1699;884;91;52;;Estimation directe
B3800;2023;L3800;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;6,3;7,9;10,0;11,9;13,0;9,2;500;610;784;926;1350;825;90;109;;Estimation directe
B3800;2023;L3800;;;Maison;;2. Entre 1946-1970;;;;;6,7;8,0;9,8;12,0;13,2;9,8;540;700;989;1250;1589;1020;105;131;1198;Estimation directe
B3800;2023;L3800;;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;44;;Estimation directe
B3800;2023;L3800;;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;6,7;8,4;10,0;12,0;13,1;9,8;770;923;1149;1348;1600;1178;120;87;776;Estimation directe
B3800;2023;L3800;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;28;;Estimation directe
B3800;2023;L3800;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;6,7;7,7;9,7;11,8;13,1;9,6;540;673;930;1200;1506;994;103;103;;Estimation directe
B3800;2023;L3800;;;Maison;;3. Entre 1971-1990;;;;;8,3;9,4;10,9;12,5;14,0;10,7;780;970;1230;1400;1501;1200;113;113;1319;Estimation directe
B3800;2023;L3800;;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;15;;Estimation directe
B3800;2023;L3800;;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;8,1;9,2;10,9;12,5;14,0;10,6;850;1000;1250;1400;1505;1231;116;98;1030;Estimation directe
B3800;2023;L3800;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;26;;Estimation directe
B3800;2023;L3800;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;7,8;8,9;10,6;12,3;13,9;10,3;775;900;1150;1360;1542;1147;112;87;;Estimation directe
B3800;2023;L3800;;;Maison;;4. Entre 1991-2005;;;;;7,2;9,0;11,2;13,1;13,8;10,6;610;973;1200;1457;1650;1205;114;102;738;Estimation directe
B3800;2023;L3800;;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
