Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3500;2024;L3500;;;;;;;;;;8,8;10,1;11,6;13,8;17,4;11,3;420;500;595;740;936;650;57;16763;60909;Estimation directe
B3500;2024;L3500;;;;;;;;;Maison 1-3P;7,8;8,9;10,4;12,9;16,1;10,7;480;505;600;750;960;653;61;130;1412;Estimation directe
B3500;2024;L3500;;;;;;;;;Ensemble 4P+;7,4;8,5;9,6;11,0;12,8;9,8;665;770;869;1066;1300;954;97;2065;13602;Estimation directe
B3500;2024;L3500;;;;;;;;;Maison 4P+;6,9;8,0;9,3;10,9;12,3;9,3;733;825;994;1177;1400;1030;110;704;6113;Estimation directe
B3500;2024;L3500;;;;;;;;;Appart 1P;12,7;14,1;16,8;20,1;23,5;16,7;342;385;425;475;520;428;26;3190;10072;Estimation directe
B3500;2024;L3500;;;;;;;;;Appart 2P;10,3;11,3;12,5;13,8;16,2;12,6;450;493;537;588;650;546;43;6474;19920;Estimation directe
B3500;2024;L3500;;;;;;;;;Appart 3P;8,9;9,7;10,6;11,6;13,0;10,8;550;606;670;732;803;678;63;4904;15903;Estimation directe
B3500;2024;L3500;;;;;;;;;Appart 4P+;8,1;9,0;10,0;11,2;13,2;10,3;652;743;819;969;1217;892;86;1361;7489;Estimation directe
B3500;2024;L3500;;;;;;;;;Ensemble 1P;12,5;14,1;16,8;20,0;23,5;16,6;342;385;425;474;520;428;26;3201;10149;Estimation directe
B3500;2024;L3500;;;;;;;;;Ensemble 2P;10,2;11,3;12,5;13,8;16,2;12,6;450;492;537;588;650;547;43;6514;20280;Estimation directe
B3500;2024;L3500;;;;;;;;;Ensemble 3P;8,8;9,6;10,6;11,6;13,2;10,7;550;605;672;733;810;680;63;4983;16877;Estimation directe
B3500;2024;L3500;;;;;;;;Maison 1-3P;;7,8;8,9;10,4;12,9;16,1;10,7;480;505;600;750;960;653;61;130;1412;Estimation directe
B3500;2024;L3500;;;;;;;;Ensemble 4P;;7,7;8,9;9,9;11,1;13,0;10,1;643;720;800;909;1048;837;83;1255;7367;Estimation directe
B3500;2024;L3500;;;;;;;;Ensemble 5P+;;6,9;8,1;9,3;10,6;12,6;9,5;790;858;1035;1272;1550;1101;115;810;6235;Estimation directe
B3500;2024;L3500;;;;;;;;Maison 4P+;;6,9;8,0;9,3;10,9;12,3;9,3;733;825;994;1177;1400;1030;110;704;6113;Estimation directe
B3500;2024;L3500;;;;;;;;Appart 1P;;12,7;14,1;16,8;20,1;23,5;16,7;342;385;425;475;520;428;26;3190;10072;Estimation directe
B3500;2024;L3500;;;;;;;;Appart 2P;;10,3;11,3;12,5;13,8;16,2;12,6;450;493;537;588;650;546;43;6474;19920;Estimation directe
B3500;2024;L3500;;;;;;;;Appart 3P;;8,9;9,7;10,6;11,6;13,0;10,8;550;606;670;732;803;678;63;4904;15903;Estimation directe
B3500;2024;L3500;;;;;;;;Appart 4P+;;8,1;9,0;10,0;11,2;13,2;10,3;652;743;819;969;1217;892;86;1361;7489;Estimation directe
B3500;2024;L3500;;;;;;;;Ensemble 1P;;12,5;14,1;16,8;20,0;23,5;16,6;342;385;425;474;520;428;26;3201;10149;Estimation directe
B3500;2024;L3500;;;;;;;;Ensemble 2P;;10,2;11,3;12,5;13,8;16,2;12,6;450;492;537;588;650;547;43;6514;20280;Estimation directe
B3500;2024;L3500;;;;;;;;Ensemble 3P;;8,8;9,6;10,6;11,6;13,2;10,7;550;605;672;733;810;680;63;4983;16877;Estimation directe
B3500;2024;L3500;;;;;;;1. Moins de 1 an;;;9,4;10,6;12,3;14,8;18,2;12,0;414;494;590;736;930;646;54;6418;;Estimation directe
B3500;2024;L3500;;;;;;;1. Moins de 1 an;;Ensemble 4P+;8,2;9,2;10,1;11,2;12,9;10,3;724;776;909;1085;1400;983;95;584;;Estimation directe
B3500;2024;L3500;;;;;;;1. Moins de 1 an;;Ensemble 1P;12,7;14,3;16,8;20,7;24,7;16,9;336;393;424;472;513;428;25;1570;;Estimation directe
B3500;2024;L3500;;;;;;;1. Moins de 1 an;;Ensemble 2P;10,9;11,8;12,7;14,5;16,5;13,1;464;504;548;597;665;558;43;2516;;Estimation directe
B3500;2024;L3500;;;;;;;1. Moins de 1 an;;Ensemble 3P;9,0;10,0;10,8;12,1;13,9;11,1;574;634;690;750;860;707;63;1748;;Estimation directe
B3500;2024;L3500;;;;;;;2. 1 an et plus;;;8,6;9,8;11,3;13,3;16,9;11,0;423;500;597;741;939;652;59;10345;;Estimation directe
B3500;2024;L3500;;;;;;;2. 1 an et plus;;Ensemble 4P+;;;;;;;;;;;;;;1481;;
B3500;2024;L3500;;;;;;;2. 1 an et plus;;Ensemble 1P;;;;;;;;;;;;;;1631;;
B3500;2024;L3500;;;;;;;2. 1 an et plus;;Ensemble 2P;;;;;;;;;;;;;;3998;;
B3500;2024;L3500;;;;;;;2. 1 an et plus;;Ensemble 3P;;;;;;;;;;;;;;3235;;
B3500;2024;L3500;;;;;;1. Moins de 1 an;;;;9,4;10,6;12,3;14,8;18,2;12,0;414;494;590;736;930;646;54;6418;;Estimation directe
B3500;2024;L3500;;;;;;1. Moins de 1 an;;Ensemble 4P;;8,3;9,4;10,4;11,0;12,9;10,3;673;750;787;900;1030;832;81;368;;Estimation directe
B3500;2024;L3500;;;;;;1. Moins de 1 an;;Ensemble 5P+;;8,1;9,0;10,0;11,4;12,7;10,3;890;980;1085;1400;1600;1175;114;216;;Estimation directe
B3500;2024;L3500;;;;;;1. Moins de 1 an;;Ensemble 1P;;12,7;14,3;16,8;20,7;24,7;16,9;336;393;424;472;513;428;25;1570;;Estimation directe
B3500;2024;L3500;;;;;;1. Moins de 1 an;;Ensemble 2P;;10,9;11,8;12,7;14,5;16,5;13,1;464;504;548;597;665;558;43;2516;;Estimation directe
B3500;2024;L3500;;;;;;1. Moins de 1 an;;Ensemble 3P;;9,0;10,0;10,8;12,1;13,9;11,1;574;634;690;750;860;707;63;1748;;Estimation directe
B3500;2024;L3500;;;;;;2. 1 an et plus;;;;8,6;9,8;11,3;13,3;16,9;11,0;423;500;597;741;939;652;59;10345;;Estimation directe
B3500;2024;L3500;;;;;;2. 1 an et plus;;Ensemble 4P;;;;;;;;;;;;;;;887;;
B3500;2024;L3500;;;;;;2. 1 an et plus;;Ensemble 5P+;;;;;;;;;;;;;;;594;;
B3500;2024;L3500;;;;;;2. 1 an et plus;;Ensemble 1P;;;;;;;;;;;;;;;1631;;
B3500;2024;L3500;;;;;;2. 1 an et plus;;Ensemble 2P;;;;;;;;;;;;;;;3998;;
B3500;2024;L3500;;;;;;2. 1 an et plus;;Ensemble 3P;;;;;;;;;;;;;;;3235;;
B3500;2024;L3500;;;;;1. Avant 1946;;;;;8,1;10,5;12,9;16,9;21,5;12,0;395;459;567;720;959;634;53;1613;5074;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;;;Ensemble 4P+;6,5;7,4;8,5;11,3;14,3;9,3;650;750;850;1166;1500;997;107;221;1195;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;;;Ensemble 1P;12,7;15,0;18,1;22,4;26,5;18,0;355;390;425;481;535;438;24;586;1288;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;;;Ensemble 2P;10,3;11,9;13,2;16,4;17,8;13,6;417;480;550;621;743;565;42;555;1602;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;;;Ensemble 3P;8,0;10,0;10,8;12,3;15,1;11,1;480;550;678;803;960;693;63;251;989;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;1. Moins de 1 an;;;9,4;11,6;14,9;18,1;22,8;12,9;400;443;540;720;930;622;48;655;;Estimation directe
B3500;2024;L3500;;;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;958;;
B3500;2024;L3500;;;;;2. Entre 1946-1970;;;;;8,9;10,0;11,3;13,6;16,2;11,3;421;518;626;774;974;672;59;1715;9207;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;8,4;9,1;10,6;11,7;14,1;10,7;648;729;804;1034;1243;916;85;364;2527;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;;;Ensemble 1P;12,5;14,5;17,0;20,5;23,5;16,4;310;348;402;441;500;403;25;311;1272;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;;;Ensemble 2P;9,7;10,8;12,0;13,8;15,5;12,2;427;486;544;590;630;539;44;458;2757;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;;;Ensemble 3P;8,7;9,6;10,6;11,8;13,6;10,8;545;590;664;750;800;673;62;582;2652;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,3;10,4;11,5;14,0;16,1;11,7;420;548;664;780;1030;704;60;596;;Estimation directe
B3500;2024;L3500;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;1119;;
B3500;2024;L3500;;;;;3. Entre 1971-1990;;;;;8,4;9,9;11,8;15,7;19,2;11,5;418;475;550;725;939;631;55;2021;14057;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;7,9;8,4;9,6;10,9;12,2;9,8;611;720;889;1070;1275;919;94;342;3702;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;;;Ensemble 1P;12,7;15,1;17,1;19,6;21,8;16,8;371;410;450;484;524;446;27;675;2928;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;;;Ensemble 2P;10,2;10,9;12,7;14,2;17,3;12,7;455;490;532;595;671;552;44;688;4299;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;;;Ensemble 3P;7,8;8,7;10,0;11,4;15,3;10,3;500;550;633;730;808;658;64;316;3129;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;9,1;10,5;13,0;16,7;19,2;12,3;414;466;548;735;968;621;50;712;;Estimation directe
B3500;2024;L3500;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;1309;;
B3500;2024;L3500;;;;;4. Entre 1991-2005;;;;;8,8;10,1;12,0;14,8;18,4;11,4;410;487;582;716;911;634;56;2772;14377;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;6,9;8,1;9,7;10,9;11,9;9,4;689;774;940;1073;1430;973;103;332;2695;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;;;Ensemble 1P;12,9;15,0;17,9;20,5;23,5;17,2;362;391;420;467;509;427;25;760;3038;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;;;Ensemble 2P;10,1;11,2;12,7;14,7;16,7;12,7;450;497;537;599;660;549;43;1081;5082;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;;;Ensemble 3P;8,9;9,5;10,5;11,8;13,0;10,6;558;620;662;735;829;681;64;599;3562;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;9,0;11,0;13,0;16,6;20,0;12,4;410;480;567;700;904;617;50;1061;;Estimation directe
B3500;2024;L3500;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;1711;;
B3500;2024;L3500;;;;;5. Apr�s 2005;;;;;9,2;10,1;11,3;12,8;13,9;11,0;460;529;620;740;900;661;60;8642;18194;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;;;Ensemble 4P+;7,6;8,8;9,6;10,5;12,3;9,7;750;804;900;1070;1273;973;101;806;3483;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;;;Ensemble 1P;12,1;12,9;13,6;15,2;17,3;14,0;300;366;411;450;497;405;29;869;1623;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;;;Ensemble 2P;10,5;11,4;12,4;13,2;14,4;12,3;463;500;535;570;613;540;44;3732;6541;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;;;Ensemble 3P;9,3;9,9;10,6;11,4;12,7;10,8;590;632;677;728;778;685;64;3235;6546;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;1. Moins de 1 an;;;9,6;10,5;11,7;13,0;14,4;11,5;440;517;598;720;908;650;57;3394;;Estimation directe
B3500;2024;L3500;;;;;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;5248;;
B3500;2024;L3500;;;;1. Avant 1946;;;;;;8,1;10,5;12,9;16,9;21,5;12,0;395;459;567;720;959;634;53;1613;5074;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;;;Ensemble 4P;;7,2;7,5;8,8;10,7;14,5;9,3;600;665;750;920;994;806;87;113;574;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;;;Ensemble 5P+;;5,6;7,3;8,4;11,3;13,9;9,4;795;830;1016;1450;1687;1164;124;108;622;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;;;Ensemble 1P;;12,7;15,0;18,1;22,4;26,5;18,0;355;390;425;481;535;438;24;586;1288;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;;;Ensemble 2P;;10,3;11,9;13,2;16,4;17,8;13,6;417;480;550;621;743;565;42;555;1602;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;;;Ensemble 3P;;8,0;10,0;10,8;12,3;15,1;11,1;480;550;678;803;960;693;63;251;989;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;1. Moins de 1 an;;;;9,4;11,6;14,9;18,1;22,8;12,9;400;443;540;720;930;622;48;655;;Estimation directe
B3500;2024;L3500;;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;958;;
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;;;8,9;10,0;11,3;13,6;16,2;11,3;421;518;626;774;974;672;59;1715;9207;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;Ensemble 4P;;8,7;9,4;10,7;11,7;14,1;10,9;631;700;786;965;1139;847;78;267;1599;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;Ensemble 5P+;;6,6;8,6;10,2;11,8;14,4;10,2;796;869;1034;1299;1800;1164;114;97;928;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;Ensemble 1P;;12,5;14,5;17,0;20,5;23,5;16,4;310;348;402;441;500;403;25;311;1272;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;Ensemble 2P;;9,7;10,8;12,0;13,8;15,5;12,2;427;486;544;590;630;539;44;458;2757;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;;;Ensemble 3P;;8,7;9,6;10,6;11,8;13,6;10,8;545;590;664;750;800;673;62;582;2652;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;9,3;10,4;11,5;14,0;16,1;11,7;420;548;664;780;1030;704;60;596;;Estimation directe
B3500;2024;L3500;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;1119;;
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;;;8,4;9,9;11,8;15,7;19,2;11,5;418;475;550;725;939;631;55;2021;14057;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;Ensemble 4P;;7,6;8,5;9,6;10,9;12,2;9,8;584;673;800;900;1200;806;83;189;2040;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;Ensemble 5P+;;8,1;8,2;9,7;11,1;12,6;9,8;665;850;1050;1243;1400;1062;108;153;1662;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;Ensemble 1P;;12,7;15,1;17,1;19,6;21,8;16,8;371;410;450;484;524;446;27;675;2928;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;Ensemble 2P;;10,2;10,9;12,7;14,2;17,3;12,7;455;490;532;595;671;552;44;688;4299;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;;;Ensemble 3P;;7,8;8,7;10,0;11,4;15,3;10,3;500;550;633;730;808;658;64;316;3129;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;9,1;10,5;13,0;16,7;19,2;12,3;414;466;548;735;968;621;50;712;;Estimation directe
B3500;2024;L3500;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;1309;;
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;;;8,8;10,1;12,0;14,8;18,4;11,4;410;487;582;716;911;634;56;2772;14377;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;Ensemble 4P;;7,2;8,3;10,7;11,6;12,2;9,9;675;730;830;953;1070;859;86;151;1382;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;Ensemble 5P+;;6,9;8,1;9,5;10,4;11,7;9,2;745;833;1015;1300;1500;1052;115;181;1313;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;Ensemble 1P;;12,9;15,0;17,9;20,5;23,5;17,2;362;391;420;467;509;427;25;760;3038;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;Ensemble 2P;;10,1;11,2;12,7;14,7;16,7;12,7;450;497;537;599;660;549;43;1081;5082;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;;;Ensemble 3P;;8,9;9,5;10,5;11,8;13,0;10,6;558;620;662;735;829;681;64;599;3562;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;9,0;11,0;13,0;16,6;20,0;12,4;410;480;567;700;904;617;50;1061;;Estimation directe
B3500;2024;L3500;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;1711;;
B3500;2024;L3500;;;;5. Apr�s 2005;;;;;;9,2;10,1;11,3;12,8;13,9;11,0;460;529;620;740;900;661;60;8642;18194;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;;;Ensemble 4P;;8,0;9,1;9,6;10,7;12,9;10,0;736;773;825;900;1016;854;86;535;1772;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;;;Ensemble 5P+;;7,5;8,5;9,3;10,2;11,4;9,5;817;926;1046;1177;1400;1087;115;271;1711;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;;;Ensemble 1P;;12,1;12,9;13,6;15,2;17,3;14,0;300;366;411;450;497;405;29;869;1623;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;;;Ensemble 2P;;10,5;11,4;12,4;13,2;14,4;12,3;463;500;535;570;613;540;44;3732;6541;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;;;Ensemble 3P;;9,3;9,9;10,6;11,4;12,7;10,8;590;632;677;728;778;685;64;3235;6546;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;1. Moins de 1 an;;;;9,6;10,5;11,7;13,0;14,4;11,5;440;517;598;720;908;650;57;3394;;Estimation directe
B3500;2024;L3500;;;;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;5248;;
B3500;2024;L3500;;;Maison;;;;;;;7,0;8,1;9,3;11,0;13,0;9,5;589;750;924;1126;1400;963;101;834;7524;Estimation directe
B3500;2024;L3500;;;Maison;;;;;;Maison 1-3P;7,8;8,9;10,4;12,9;16,1;10,7;480;505;600;750;960;653;61;130;1412;Estimation directe
B3500;2024;L3500;;;Maison;;;;;;Maison 4P+;6,9;8,0;9,3;10,9;12,3;9,3;733;825;994;1177;1400;1030;110;704;6113;Estimation directe
B3500;2024;L3500;;;Maison;;;;;Maison 1-3P;;7,8;8,9;10,4;12,9;16,1;10,7;480;505;600;750;960;653;61;130;1412;Estimation directe
B3500;2024;L3500;;;Maison;;;;;Maison 4P+;;6,9;8,0;9,3;10,9;12,3;9,3;733;825;994;1177;1400;1030;110;704;6113;Estimation directe
B3500;2024;L3500;;;Maison;;;;1. Moins de 1 an;;;7,8;8,3;9,8;12,3;12,7;10,2;730;830;1019;1300;1600;1087;107;168;;Estimation directe
B3500;2024;L3500;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;15;;Estimation directe
B3500;2024;L3500;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;7,7;8,6;9,7;11,4;12,7;10,2;800;850;1085;1400;1600;1149;113;153;;Estimation directe
B3500;2024;L3500;;;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;666;;
B3500;2024;L3500;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;115;;
B3500;2024;L3500;;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;551;;
B3500;2024;L3500;;;Maison;;;1. Moins de 1 an;;;;7,8;8,3;9,8;12,3;12,7;10,2;730;830;1019;1300;1600;1087;107;168;;Estimation directe
B3500;2024;L3500;;;Maison;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;;15;;Estimation directe
B3500;2024;L3500;;;Maison;;;1. Moins de 1 an;;Maison 4P+;;7,7;8,6;9,7;11,4;12,7;10,2;800;850;1085;1400;1600;1149;113;153;;Estimation directe
B3500;2024;L3500;;;Maison;;;2. 1 an et plus;;;;;;;;;;;;;;;;;666;;
B3500;2024;L3500;;;Maison;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;;115;;
B3500;2024;L3500;;;Maison;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;;551;;
B3500;2024;L3500;;;Maison;;1. Avant 1946;;;;;6,6;7,6;8,9;12,2;16,1;9,2;491;600;795;960;1272;819;89;157;1040;Estimation directe
B3500;2024;L3500;;;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;64;;
B3500;2024;L3500;;;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;93;;
B3500;2024;L3500;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;23;;Estimation directe
B3500;2024;L3500;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;134;;
B3500;2024;L3500;;;Maison;;2. Entre 1946-1970;;;;;7,3;8,6;11,0;13,4;14,4;10,5;580;787;1034;1200;1800;1064;101;94;1167;Estimation directe
B3500;2024;L3500;;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B3500;2024;L3500;;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;77;;
B3500;2024;L3500;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;24;;Estimation directe
B3500;2024;L3500;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;70;;
B3500;2024;L3500;;;Maison;;3. Entre 1971-1990;;;;;7,2;9,1;10,4;11,2;12,4;10,1;750;900;1058;1237;1400;1065;106;135;1752;Estimation directe
B3500;2024;L3500;;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B3500;2024;L3500;;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;119;;
B3500;2024;L3500;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;26;;Estimation directe
B3500;2024;L3500;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;109;;
B3500;2024;L3500;;;Maison;;4. Entre 1991-2005;;;;;6,7;7,7;9,0;10,2;11,5;9,0;518;725;958;1073;1440;957;107;159;1559;Estimation directe
B3500;2024;L3500;;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;14;;Estimation directe
B3500;2024;L3500;;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;145;;
B3500;2024;L3500;;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;38;;Estimation directe
B3500;2024;L3500;;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;121;;
B3500;2024;L3500;;;Maison;;5. Apr�s 2005;;;;;7,2;8,5;9,3;10,3;11,4;9,3;750;817;976;1123;1400;999;108;289;2006;Estimation directe
B3500;2024;L3500;;;Maison;;5. Apr�s 2005;;;;Maison 1-3P;;;;;;;;;;;;;;19;;Estimation directe
B3500;2024;L3500;;;Maison;;5. Apr�s 2005;;;;Maison 4P+;;;;;;;;;;;;;;270;;
B3500;2024;L3500;;;Maison;;5. Apr�s 2005;;1. Moins de 1 an;;;9,3;9,6;11,0;11,4;12,3;10,8;825;965;1085;1400;1600;1167;108;57;;Estimation directe
B3500;2024;L3500;;;Maison;;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;232;;
B3500;2024;L3500;;;Maison;1. Avant 1946;;;;;;6,6;7,6;8,9;12,2;16,1;9,2;491;600;795;960;1272;819;89;157;1040;Estimation directe
B3500;2024;L3500;;;Maison;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;;64;;
B3500;2024;L3500;;;Maison;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;;93;;
B3500;2024;L3500;;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;23;;Estimation directe
B3500;2024;L3500;;;Maison;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;134;;
B3500;2024;L3500;;;Maison;2. Entre 1946-1970;;;;;;7,3;8,6;11,0;13,4;14,4;10,5;580;787;1034;1200;1800;1064;101;94;1167;Estimation directe
B3500;2024;L3500;;;Maison;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;;17;;Estimation directe
B3500;2024;L3500;;;Maison;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;;77;;
B3500;2024;L3500;;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;24;;Estimation directe
B3500;2024;L3500;;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;70;;
B3500;2024;L3500;;;Maison;3. Entre 1971-1990;;;;;;7,2;9,1;10,4;11,2;12,4;10,1;750;900;1058;1237;1400;1065;106;135;1752;Estimation directe
B3500;2024;L3500;;;Maison;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;16;;Estimation directe
B3500;2024;L3500;;;Maison;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;;119;;
B3500;2024;L3500;;;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;26;;Estimation directe
B3500;2024;L3500;;;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;109;;
B3500;2024;L3500;;;Maison;4. Entre 1991-2005;;;;;;6,7;7,7;9,0;10,2;11,5;9,0;518;725;958;1073;1440;957;107;159;1559;Estimation directe
B3500;2024;L3500;;;Maison;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;14;;Estimation directe
B3500;2024;L3500;;;Maison;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;;145;;
