Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;10;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Appart 1P;13,5;17,5;21,9;24,5;26,6;19,6;380;450;512;585;655;523;27;146;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Appart 2P;11,4;13,0;15,5;17,6;19,8;15,3;475;580;650;750;871;665;43;200;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Appart 3P;8,6;11,4;12,8;15,8;17,6;12,9;600;700;838;1060;1200;877;68;107;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;Appart 4P+;9,9;11,8;12,2;14,5;16,7;13,0;1003;1168;1300;1486;2256;1450;112;52;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;;;;11,2;12,4;14,6;16,8;21,7;14,1;530;650;832;1035;1335;905;64;625;6528;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;;;Ensemble 4P+;11,0;11,9;13,6;14,9;16,0;13,4;933;1000;1315;1900;2000;1391;104;151;1685;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;;;Ensemble 1P;14,9;17,1;21,1;22,2;30,0;19,8;418;496;539;610;647;538;27;119;1158;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;;;Ensemble 2P;11,7;13,6;15,3;19,1;23,2;15,8;570;639;700;780;920;725;46;133;1628;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;;;Ensemble 3P;10,5;11,5;12,9;14,6;16,4;13,1;740;800;900;1036;1170;932;71;222;2057;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;12,1;13,5;16,0;18,6;23,6;15,4;550;623;790;980;1200;847;55;207;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;6;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 1P;14,9;17,7;21,1;22,2;40,6;20,5;496;550;570;623;650;578;28;57;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;41;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 3P;11,8;12,8;14,6;16,0;16,3;14,1;650;790;900;980;1150;924;65;67;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;35;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;;11,0;11,8;13,8;16,3;21,2;13,7;530;700;840;1050;1375;927;68;418;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 1P;12,7;15,4;20,5;22,3;25,9;19,1;400;418;517;539;561;499;26;62;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 2P;11,7;13,6;15,0;17,2;22,4;15,3;570;610;700;780;920;720;47;92;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 3P;9,6;11,4;12,8;13,8;15,4;12,5;740;800;883;992;1126;905;72;149;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 4P+;11,0;11,8;13,8;14,9;16,0;13,3;933;992;1375;1900;2000;1429;107;103;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;;;;10,6;12,5;15,2;18,1;20,4;14,4;538;700;950;1350;1700;1029;71;624;7246;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;;;Ensemble 4P+;10,4;10,9;14,4;15,6;17,2;13,5;950;1200;1400;1700;1800;1422;106;132;1922;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;;;Ensemble 1P;15,5;17,3;20,2;22,2;24,1;19,0;400;512;550;610;677;543;29;194;1347;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;;;Ensemble 2P;13,0;14,6;16,5;18,2;21,1;16,2;600;680;768;820;839;746;46;182;1963;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;;;Ensemble 3P;11,3;12,3;14,4;16,5;18,8;14,2;790;880;1000;1150;1295;1013;71;116;2014;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;11,3;13,4;16,2;18,8;22,2;15,0;577;770;1000;1350;1527;1066;71;220;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;8;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 1P;18,2;20,7;22,2;24,1;25,0;22,0;400;450;564;694;700;560;25;82;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 2P;15,4;15,4;17,4;18,2;19,6;17,0;615;725;770;835;838;762;45;65;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;40;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;20;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;;10,5;12,5;15,0;17,3;20,1;14,1;520;655;881;1315;1700;1009;72;404;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;10;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;22;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;10,2;17,1;18,4;20,4;22,6;17,7;367;520;550;610;617;539;30;111;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;10,9;13,5;15,4;18,7;21,6;15,7;600;639;710;814;838;731;47;111;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;6,3;11,6;13,9;14,4;15,4;12,7;505;790;953;1000;1110;907;71;68;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;10,0;11,5;14,0;15,0;16,1;13,4;857;1010;1247;1691;1810;1309;97;82;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;;;;12,7;14,5;17,6;22,1;23,8;16,6;580;685;840;1125;1550;940;57;746;4144;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;;;Ensemble 4P+;10,8;11,8;13,5;14,5;15,9;13,3;1100;1125;1400;1630;1887;1434;108;61;863;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;;;Ensemble 1P;20,3;22,3;23,7;25,1;28,1;23,3;463;523;605;660;702;594;25;204;830;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;;;Ensemble 2P;15,0;15,7;18,1;20,0;23,6;18,0;586;696;780;850;857;766;43;321;1546;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;;;Ensemble 3P;12,9;14,4;17,0;19,8;22,5;17,2;800;875;1020;1342;1550;1116;65;160;905;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;12,9;15,3;18,9;23,0;24,2;17,4;595;660;850;1101;1352;903;52;289;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;5;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;19,1;21,7;23,1;26,4;26,4;23,1;498;551;600;660;660;590;26;96;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;15,0;17,0;18,9;23,8;23,8;19,0;595;704;785;850;1000;790;42;126;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;12,9;12,9;16,9;17,0;18,4;15,5;875;875;950;1054;1150;989;64;50;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;11;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;;12,7;14,5;17,1;21,0;23,7;16,2;580;687;813;1176;1630;956;59;457;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;13;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;20,8;22,8;23,7;24,0;28,1;23,4;450;500;618;685;720;595;25;108;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;15,3;16,0;18,1;19,3;21,7;17,8;600;700;780;850;850;773;43;194;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;13,1;13,8;17,0;19,8;22,5;17,4;760;938;1145;1350;1800;1148;66;106;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;32;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;;;;12,3;14,1;16,3;18,3;20,2;15,5;619;710;917;1100;1620;1020;66;494;3178;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;44;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;;;Ensemble 1P;15,0;16,6;20,2;29,3;30,0;21,4;360;402;584;665;750;559;26;78;340;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;;;Ensemble 2P;15,1;15,8;16,7;17,9;20,2;17,0;648;683;710;769;866;734;43;202;1077;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;;;Ensemble 3P;12,3;13,9;15,2;17,1;18,7;15,3;800;892;990;1119;1200;1012;66;170;1024;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;;13,3;14,3;16,7;18,7;20,4;16,3;600;710;892;1100;1200;917;56;204;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;4;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;48;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 2P;15,4;16,3;17,4;18,0;20,2;17,4;670;683;713;776;880;745;43;99;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;48;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;4;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;;12,1;12,7;15,7;17,9;20,1;15,1;620;727;936;1102;1857;1081;72;290;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;30;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 2P;14,6;15,7;15,8;17,9;20,1;16,7;637;660;710;763;846;722;43;103;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 3P;12,3;13,4;15,1;17,1;17,9;15,1;800;820;960;993;1152;954;63;119;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;29;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;;;11,3;13,2;16,7;20,0;23,5;14,9;497;580;700;900;1200;786;53;910;4922;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Maison;;;;;;;;;;;;;;;30;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Appart 1P;;14,7;19,3;22,5;25,0;30,0;21,2;440;491;543;605;739;558;26;336;1151;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Appart 2P;;12,4;14,2;16,3;18,3;21,1;16,0;500;600;671;750;898;688;43;324;1461;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Appart 3P;;9,5;11,8;13,6;16,0;17,2;13,5;600;740;900;1050;1200;906;67;153;910;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Appart 4P+;;9,9;11,8;12,6;15,0;16,7;13,0;1064;1169;1300;1691;2201;1473;113;67;552;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Ensemble 1P;;14,7;19,3;22,5;25,0;30,0;21,2;440;491;543;605;739;558;26;336;1175;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Ensemble 2P;;12,4;14,8;16,7;18,8;20,6;16,3;520;600;680;780;920;700;43;329;1593;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Ensemble 3P;;8,1;11,7;13,6;16,1;18,9;12,3;602;770;900;1060;1382;944;76;167;1225;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;;;Ensemble 4P+;;9,9;11,8;12,6;15,2;16,9;13,0;1064;1202;1345;1863;2144;1514;116;78;929;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;1. Moins de 1 an;;;;12,9;15,6;19,3;22,7;27,1;15,3;502;588;724;900;1120;789;52;382;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;1. Avant 1946;;2. 1 an et plus;;;;11,2;12,7;15,8;18,8;22,4;14,7;468;578;698;900;1200;784;53;528;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;;;11,2;12,4;14,6;16,8;21,7;14,1;530;650;832;1035;1335;905;64;625;6528;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Maison;;;;;;;;;;;;;;;19;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Appart 1P;;14,9;17,1;21,1;22,2;30,0;19,8;418;496;539;610;647;538;27;119;1124;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Appart 2P;;11,7;13,6;15,3;19,1;23,2;15,8;570;639;700;780;920;725;46;133;1468;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Appart 3P;;10,7;11,5;12,9;14,6;16,3;13,0;740;800;888;992;1150;911;70;216;1791;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Appart 4P+;;11,0;11,8;13,5;14,9;16,0;13,4;931;1000;1276;1900;2000;1370;103;138;1140;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Ensemble 1P;;14,9;17,1;21,1;22,2;30,0;19,8;418;496;539;610;647;538;27;119;1158;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Ensemble 2P;;11,7;13,6;15,3;19,1;23,2;15,8;570;639;700;780;920;725;46;133;1628;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Ensemble 3P;;10,5;11,5;12,9;14,6;16,4;13,1;740;800;900;1036;1170;932;71;222;2057;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;;;Ensemble 4P+;;11,0;11,9;13,6;14,9;16,0;13,4;933;1000;1315;1900;2000;1391;104;151;1685;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;12,1;13,5;16,0;18,6;23,6;15,4;550;623;790;980;1200;847;55;207;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;2. Entre 1946-1970;;2. 1 an et plus;;;;11,0;11,8;13,8;16,3;21,2;13,7;530;700;840;1050;1375;927;68;418;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;;;10,6;12,5;15,2;18,1;20,4;14,4;538;700;950;1350;1700;1029;71;624;7246;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Maison;;;;;;;;;;;;;;;45;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Appart 1P;;14,5;17,3;20,3;22,2;24,1;19,1;400;499;550;615;694;546;29;193;1309;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Appart 2P;;13,0;14,2;15,9;18,3;21,6;16,1;600;680;740;820;838;741;46;176;1793;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Appart 3P;;11,3;12,0;14,2;15,4;17,7;13,8;790;861;1000;1150;1295;1007;73;108;1680;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Appart 4P+;;10,4;10,7;14,4;15,6;18,1;13,5;925;1013;1290;1691;1800;1331;98;102;1102;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Ensemble 1P;;15,5;17,3;20,2;22,2;24,1;19,0;400;512;550;610;677;543;29;194;1347;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Ensemble 2P;;13,0;14,6;16,5;18,2;21,1;16,2;600;680;768;820;839;746;46;182;1963;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Ensemble 3P;;11,3;12,3;14,4;16,5;18,8;14,2;790;880;1000;1150;1295;1013;71;116;2014;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;;;Ensemble 4P+;;10,4;10,9;14,4;15,6;17,2;13,5;950;1200;1400;1700;1800;1422;106;132;1922;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;11,3;13,4;16,2;18,8;22,2;15,0;577;770;1000;1350;1527;1066;71;220;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;3. Entre 1971-1990;;2. 1 an et plus;;;;10,5;12,5;15,0;17,3;20,1;14,1;520;655;881;1315;1700;1009;72;404;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;;;12,7;14,5;17,6;22,1;23,8;16,6;580;685;840;1125;1550;940;57;746;4144;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Maison;;;;;;;;;;;;;;;23;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Appart 1P;;20,3;22,3;23,7;25,1;28,1;23,3;463;523;605;660;702;594;25;204;809;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Appart 2P;;15,1;16,0;18,3;20,0;23,8;18,2;600;703;780;850;863;778;43;320;1444;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Appart 3P;;12,9;13,8;17,0;19,8;22,5;16,8;760;898;1014;1270;1358;1100;65;156;759;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;43;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Ensemble 1P;;20,3;22,3;23,7;25,1;28,1;23,3;463;523;605;660;702;594;25;204;830;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Ensemble 2P;;15,0;15,7;18,1;20,0;23,6;18,0;586;696;780;850;857;766;43;321;1546;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Ensemble 3P;;12,9;14,4;17,0;19,8;22,5;17,2;800;875;1020;1342;1550;1116;65;160;905;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;;;Ensemble 4P+;;10,8;11,8;13,5;14,5;15,9;13,3;1100;1125;1400;1630;1887;1434;108;61;863;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;12,9;15,3;18,9;23,0;24,2;17,4;595;660;850;1101;1352;903;52;289;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;4. Entre 1991-2005;;2. 1 an et plus;;;;12,7;14,5;17,1;21,0;23,7;16,2;580;687;813;1176;1630;956;59;457;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;;;12,3;14,1;16,3;18,3;20,2;15,5;619;710;917;1100;1620;1020;66;494;3178;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Maison;;;;;;;;;;;;;;;14;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Appart 1P;;15,0;16,6;20,2;29,3;30,0;21,4;360;402;584;665;750;559;26;78;331;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Appart 2P;;15,1;15,8;16,7;17,9;20,2;17,0;648;683;710;769;866;734;43;202;1006;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Appart 3P;;12,3;14,0;15,2;17,1;18,7;15,3;800;897;990;1107;1200;1008;66;167;875;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Appart 4P+;;;;;;;;;;;;;;;33;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Ensemble 1P;;15,0;16,6;20,2;29,3;30,0;21,4;360;402;584;665;750;559;26;78;340;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Ensemble 2P;;15,1;15,8;16,7;17,9;20,2;17,0;648;683;710;769;866;734;43;202;1077;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Ensemble 3P;;12,3;13,9;15,2;17,1;18,7;15,3;800;892;990;1119;1200;1012;66;170;1024;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;44;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;1. Moins de 1 an;;;;13,3;14,3;16,7;18,7;20,4;16,3;600;710;892;1100;1200;917;56;204;;Estimation directe
B1300;2024;L1300;L1300.1.01;;;5. Après 2005;;2. 1 an et plus;;;;12,1;12,7;15,7;17,9;20,1;15,1;620;727;936;1102;1857;1081;72;290;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;;;;10,7;12,2;14,5;18,8;20,0;13,7;780;920;1352;1630;1887;1313;96;131;4738;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;48;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;;;Maison 4P+;10,8;11,8;12,7;15,1;17,9;13,3;1125;1400;1620;1850;2107;1625;122;83;2766;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;;Maison;;10,7;12,2;14,5;18,8;20,0;13,7;780;920;1352;1630;1887;1313;96;131;4738;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;38;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;14;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;24;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;2. 1 an et plus;;;10,8;12,6;14,5;17,9;19,4;14,1;600;800;1324;1630;1887;1309;93;93;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;34;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;;2. 1 an et plus;;Maison 4P+;10,8;12,1;12,7;15,1;19,1;13,4;1192;1400;1620;1887;2159;1661;124;59;;Estimation directe
B1300;2024;L1300;L1300.1.01;;Maison;;;1. Moins de 1 an;;;;;;;;;;;;;;;;;38;;Estimation directe
